op_id,machine_id,process_time
J47_O7,M55,372.93
J47_O7,M56,338.04
J47_O7,M57,359.14
J47_O8,M1,488.81
J47_O8,M2,483.27
J47_O8,M3,487.43
J47_O8,M4,486.55
J47_O8,M5,477.2
J47_O8,M6,482.0
J47_O8,M7,473.13
J47_O8,M8,480.71
J47_O8,M9,474.61
J47_O8,M10,484.87
J47_O8,M11,480.56
J47_O8,M12,478.22
J47_O8,M13,475.38
J47_O8,M14,489.97
J47_O8,M15,471.43
J47_O8,M16,470.87
J47_O8,M17,474.35
J47_O8,M18,489.42
J47_O8,M19,489.58
J47_O8,M20,483.1
J47_O8,M21,487.6
J47_O8,M22,474.28
J47_O8,M23,489.44
J47_O8,M24,472.86
J47_O8,M25,472.02
J47_O8,M26,472.24
J47_O8,M27,481.46
J47_O8,M28,485.62
J47_O8,M29,477.33
J47_O8,M30,489.56
J47_O9,M58,149.34
J47_O9,M59,146.5
J47_O9,M60,149.66
J47_O10,M35,403.58
J47_O10,M36,406.64
J47_O10,M37,399.18
J47_O10,M38,401.87
J47_O10,M39,395.35
J47_O10,M40,402.92
J47_O10,M41,409.72
J47_O10,M42,390.98
J47_O10,M43,407.73
J47_O10,M44,401.25
J47_O10,M45,395.04
J47_O10,M46,409.1
J47_O10,M47,399.67
J47_O10,M48,396.63
J47_O10,M49,393.63
J47_O11,M1,474.89
J47_O11,M2,486.66
J47_O11,M3,482.29
J47_O11,M4,488.26
J47_O11,M5,474.64
J47_O11,M6,472.42
J47_O11,M7,470.12
J47_O11,M8,480.16
J47_O11,M9,489.97
J47_O11,M10,483.9
J47_O11,M11,476.17
J47_O11,M12,487.54
J47_O11,M13,485.63
J47_O11,M14,470.31
J47_O11,M15,486.34
J47_O11,M16,476.01
J47_O11,M17,472.99
J47_O11,M18,474.53
J47_O11,M19,479.37
J47_O11,M20,478.5
J47_O11,M21,475.78
J47_O11,M22,473.44
J47_O11,M23,485.24
J47_O11,M24,489.8
J47_O11,M25,485.56
J47_O11,M26,475.92
J47_O11,M27,474.9
J47_O11,M28,474.35
J47_O11,M29,472.73
J47_O11,M30,481.03
J47_O12,M50,355.27
J47_O12,M51,360.28
J47_O12,M52,359.01
J47_O12,M53,339.62
J47_O12,M54,341.52
J47_O12,M55,359.08
J47_O12,M56,342.47
J47_O12,M57,335.63
J47_O13,M1,477.49
J47_O13,M2,475.44
J47_O13,M3,471.77
J47_O13,M4,486.6
J47_O13,M5,487.06
J47_O13,M6,474.4
J47_O13,M7,471.3
J47_O13,M8,484.78
J47_O13,M9,474.23
J47_O13,M10,477.87
J47_O13,M11,471.28
J47_O13,M12,474.53
J47_O13,M13,485.86
J47_O13,M14,486.09
J47_O13,M15,474.14
J47_O13,M16,476.72
J47_O13,M17,472.68
J47_O13,M18,471.48
J47_O13,M19,489.84
J47_O13,M20,483.11
J47_O13,M21,480.84
J47_O13,M22,485.31
J47_O13,M23,486.8
J47_O13,M24,486.13
J47_O13,M25,470.33
J47_O13,M26,473.74
J47_O13,M27,483.1
J47_O13,M28,477.52
J47_O13,M29,489.65
J47_O13,M30,483.31
J47_O14,M31,161.83
J47_O14,M32,158.81
J47_O14,M33,161.46
J47_O14,M34,159.29
J47_O15,M1,489.79
J47_O15,M2,473.15
J47_O15,M3,480.33
J47_O15,M4,485.86
J47_O15,M5,478.65
J47_O15,M6,479.36
J47_O15,M7,489.73
J47_O15,M8,478.51
J47_O15,M9,482.08
J47_O15,M10,471.09
J47_O15,M11,486.84
J47_O15,M12,482.96
J47_O15,M13,478.08
J47_O15,M14,470.32
J47_O15,M15,481.83
J47_O15,M16,470.25
J47_O15,M17,470.02
J47_O15,M18,482.32
J47_O15,M19,473.78
J47_O15,M20,473.84
J47_O15,M21,483.07
J47_O15,M22,471.07
J47_O15,M23,476.27
J47_O15,M24,472.99
J47_O15,M25,481.6
J47_O15,M26,483.24
J47_O15,M27,484.42
J47_O15,M28,475.1
J47_O15,M29,471.78
J47_O15,M30,471.57
J48_O1,M35,398.52
J48_O1,M36,408.92
J48_O1,M37,394.35
J48_O1,M38,395.13
J48_O1,M39,392.02
J48_O1,M40,402.11
J48_O1,M41,403.6
J48_O1,M42,402.86
J48_O1,M43,407.22
J48_O1,M44,399.73
J48_O1,M45,392.69
J48_O1,M46,395.79
J48_O1,M47,403.25
J48_O1,M48,402.26
J48_O1,M49,400.62
J48_O2,M1,483.66
J48_O2,M2,482.75
J48_O2,M3,487.63
J48_O2,M4,481.72
J48_O2,M5,485.57
J48_O2,M6,474.97
J48_O2,M7,483.56
J48_O2,M8,488.04
J48_O2,M9,477.71
J48_O2,M10,485.58
J48_O2,M11,484.5
J48_O2,M12,471.19
J48_O2,M13,481.63
J48_O2,M14,472.6
J48_O2,M15,489.35
J48_O2,M16,486.23
J48_O2,M17,472.19
J48_O2,M18,472.44
J48_O2,M19,481.89
J48_O2,M20,476.9
J48_O2,M21,470.7
J48_O2,M22,480.83
J48_O2,M23,477.76
J48_O2,M24,472.02
J48_O2,M25,486.04
J48_O2,M26,488.3
J48_O2,M27,485.13
J48_O2,M28,486.45
J48_O2,M29,474.33
J48_O2,M30,475.27
J48_O3,M35,394.17
J48_O3,M36,405.3
J48_O3,M37,408.96
J48_O3,M38,404.34
J48_O3,M39,407.63
J48_O3,M40,402.77
J48_O3,M41,397.75
J48_O3,M42,398.52
J48_O3,M43,391.51
J48_O3,M44,390.63
J48_O3,M45,403.91
J48_O3,M46,398.77
J48_O3,M47,401.04
J48_O3,M48,401.15
J48_O3,M49,395.55
J48_O4,M1,479.52
J48_O4,M2,479.42
J48_O4,M3,477.77
J48_O4,M4,486.41
J48_O4,M5,479.02
J48_O4,M6,482.07
J48_O4,M7,487.91
J48_O4,M8,487.32
J48_O4,M9,487.81
J48_O4,M10,475.4
J48_O4,M11,470.7
J48_O4,M12,475.22
J48_O4,M13,475.57
J48_O4,M14,488.19
J48_O4,M15,482.98
J48_O4,M16,471.63
J48_O4,M17,472.71
J48_O4,M18,473.11
J48_O4,M19,482.61
J48_O4,M20,484.71
J48_O4,M21,487.19
J48_O4,M22,488.81
J48_O4,M23,474.03
J48_O4,M24,476.2
J48_O4,M25,474.81
J48_O4,M26,477.18
J48_O4,M27,488.29
J48_O4,M28,481.5
J48_O4,M29,484.76
J48_O4,M30,479.8
J48_O5,M35,390.58
J48_O5,M36,391.28
J48_O5,M37,400.76
J48_O5,M38,404.38
J48_O5,M39,394.31
J48_O5,M40,404.44
J48_O5,M41,406.21
J48_O5,M42,398.24
J48_O5,M43,404.93
J48_O5,M44,398.08
J48_O5,M45,403.57
J48_O5,M46,405.28
J48_O5,M47,409.84
J48_O5,M48,396.91
J48_O5,M49,398.22
J48_O6,M1,473.31
J48_O6,M2,474.08
J48_O6,M3,483.87
J48_O6,M4,488.34
J48_O6,M5,477.89
J48_O6,M6,473.6
J48_O6,M7,475.7
J48_O6,M8,479.1
J48_O6,M9,475.81
J48_O6,M10,474.67
J48_O6,M11,484.72
J48_O6,M12,470.16
J48_O6,M13,480.78
J48_O6,M14,485.88
J48_O6,M15,475.32
J48_O6,M16,482.07
J48_O6,M17,483.38
J48_O6,M18,483.1
J48_O6,M19,478.92
J48_O6,M20,476.93
J48_O6,M21,486.72
J48_O6,M22,485.17
J48_O6,M23,476.43
J48_O6,M24,472.06
J48_O6,M25,471.44
J48_O6,M26,471.89
J48_O6,M27,481.66
J48_O6,M28,471.03
J48_O6,M29,476.74
J48_O6,M30,485.06
J48_O7,M50,339.72
J48_O7,M51,363.17
J48_O7,M52,362.27
J48_O7,M53,337.29
J48_O7,M54,361.44
J48_O7,M55,362.39
J48_O7,M56,344.87
J48_O7,M57,335.52
J48_O8,M1,480.43
J48_O8,M2,488.43
J48_O8,M3,482.79
J48_O8,M4,473.46
J48_O8,M5,483.66
J48_O8,M6,478.54
J48_O8,M7,481.83
J48_O8,M8,484.68
J48_O8,M9,480.3
J48_O8,M10,486.28
J48_O8,M11,484.44
J48_O8,M12,482.3
J48_O8,M13,473.02
J48_O8,M14,486.72
J48_O8,M15,488.72
J48_O8,M16,472.74
J48_O8,M17,479.76
J48_O8,M18,475.18
J48_O8,M19,485.09
J48_O8,M20,484.43
J48_O8,M21,472.82
J48_O8,M22,487.54
J48_O8,M23,473.62
J48_O8,M24,485.95
J48_O8,M25,479.14
J48_O8,M26,476.57
J48_O8,M27,473.16
J48_O8,M28,473.35
J48_O8,M29,483.24
J48_O8,M30,481.01
J48_O9,M58,146.22
J48_O9,M59,146.13
J48_O9,M60,145.72
J48_O10,M35,404.88
J48_O10,M36,404.24
J48_O10,M37,391.17
J48_O10,M38,401.21
J48_O10,M39,391.69
J48_O10,M40,408.07
J48_O10,M41,408.14
J48_O10,M42,403.96
J48_O10,M43,408.52
J48_O10,M44,406.23
J48_O10,M45,406.57
J48_O10,M46,401.39
J48_O10,M47,396.12
J48_O10,M48,394.36
J48_O10,M49,396.54
J48_O11,M1,482.57
J48_O11,M2,473.45
J48_O11,M3,475.17
J48_O11,M4,479.36
J48_O11,M5,474.66
J48_O11,M6,481.77
J48_O11,M7,488.46
J48_O11,M8,484.96
J48_O11,M9,483.33
J48_O11,M10,481.65
J48_O11,M11,479.76
J48_O11,M12,473.73
J48_O11,M13,487.89
J48_O11,M14,474.97
J48_O11,M15,471.83
J48_O11,M16,485.0
J48_O11,M17,473.51
J48_O11,M18,477.44
J48_O11,M19,470.57
J48_O11,M20,472.74
J48_O11,M21,473.46
J48_O11,M22,471.09
J48_O11,M23,483.13
J48_O11,M24,486.74
J48_O11,M25,477.47
J48_O11,M26,487.49
J48_O11,M27,474.27
J48_O11,M28,476.51
J48_O11,M29,473.01
J48_O11,M30,482.41
J48_O12,M50,345.99
J48_O12,M51,355.66
J48_O12,M52,363.08
J48_O12,M53,352.29
J48_O12,M54,356.38
J48_O12,M55,371.76
J48_O12,M56,339.95
J48_O12,M57,342.96
J48_O13,M1,484.35
J48_O13,M2,482.23
J48_O13,M3,473.57
J48_O13,M4,477.52
J48_O13,M5,479.36
J48_O13,M6,478.39
J48_O13,M7,473.57
J48_O13,M8,488.49
J48_O13,M9,485.25
J48_O13,M10,479.63
J48_O13,M11,483.6
J48_O13,M12,487.95
J48_O13,M13,472.72
J48_O13,M14,475.01
J48_O13,M15,480.85
J48_O13,M16,485.98
J48_O13,M17,470.73
J48_O13,M18,489.68
J48_O13,M19,479.1
J48_O13,M20,477.18
J48_O13,M21,475.85
J48_O13,M22,473.49
J48_O13,M23,485.83
J48_O13,M24,489.11
J48_O13,M25,478.27
J48_O13,M26,489.05
J48_O13,M27,486.48
J48_O13,M28,479.62
J48_O13,M29,483.48
J48_O13,M30,478.7
J48_O14,M31,160.23
J48_O14,M32,158.23
J48_O14,M33,160.79
J48_O14,M34,158.21
J48_O15,M1,486.34
J48_O15,M2,486.5
J48_O15,M3,474.74
J48_O15,M4,476.47
J48_O15,M5,479.63
J48_O15,M6,481.93
J48_O15,M7,475.75
J48_O15,M8,481.85
J48_O15,M9,475.96
J48_O15,M10,471.11
J48_O15,M11,470.05
J48_O15,M12,472.02
J48_O15,M13,485.85
J48_O15,M14,489.23
J48_O15,M15,478.54
J48_O15,M16,480.25
J48_O15,M17,472.94
J48_O15,M18,481.02
J48_O15,M19,472.89
J48_O15,M20,482.22
J48_O15,M21,488.67
J48_O15,M22,473.91
J48_O15,M23,485.29
J48_O15,M24,470.47
J48_O15,M25,477.51
J48_O15,M26,472.21
J48_O15,M27,477.05
J48_O15,M28,473.47
J48_O15,M29,477.47
J48_O15,M30,478.35
J49_O1,M35,396.01
J49_O1,M36,403.13
J49_O1,M37,408.38
J49_O1,M38,398.01
J49_O1,M39,393.85
J49_O1,M40,395.41
J49_O1,M41,407.08
J49_O1,M42,401.43
J49_O1,M43,399.1
J49_O1,M44,392.99
J49_O1,M45,398.99
J49_O1,M46,395.57
J49_O1,M47,408.86
J49_O1,M48,407.68
J49_O1,M49,391.68
J49_O2,M1,480.33
J49_O2,M2,474.5
J49_O2,M3,478.22
J49_O2,M4,487.54
J49_O2,M5,480.55
J49_O2,M6,476.68
J49_O2,M7,474.16
J49_O2,M8,486.01
J49_O2,M9,482.49
J49_O2,M10,479.36
J49_O2,M11,474.35
J49_O2,M12,476.68
J49_O2,M13,489.2
J49_O2,M14,480.4
J49_O2,M15,478.01
J49_O2,M16,480.43
J49_O2,M17,485.58
J49_O2,M18,476.8
J49_O2,M19,473.57
J49_O2,M20,481.7
J49_O2,M21,483.3
J49_O2,M22,484.25
J49_O2,M23,487.64
J49_O2,M24,477.42
J49_O2,M25,471.51
J49_O2,M26,489.17
J49_O2,M27,478.7
J49_O2,M28,482.47
J49_O2,M29,483.33
J49_O2,M30,480.93
J49_O3,M35,394.11
J49_O3,M36,405.1
J49_O3,M37,406.08
J49_O3,M38,401.06
J49_O3,M39,399.77
J49_O3,M40,392.28
J49_O3,M41,391.68
J49_O3,M42,396.79
J49_O3,M43,396.22
J49_O3,M44,409.07
J49_O3,M45,405.67
J49_O3,M46,403.2
J49_O3,M47,400.35
J49_O3,M48,393.35
J49_O3,M49,409.57
J49_O4,M1,477.5
J49_O4,M2,472.14
J49_O4,M3,479.88
J49_O4,M4,487.48
J49_O4,M5,487.75
J49_O4,M6,470.22
J49_O4,M7,487.73
J49_O4,M8,475.43
J49_O4,M9,470.78
J49_O4,M10,486.96
J49_O4,M11,487.28
J49_O4,M12,481.92
J49_O4,M13,481.49
J49_O4,M14,486.26
J49_O4,M15,485.73
J49_O4,M16,487.8
J49_O4,M17,481.05
J49_O4,M18,489.35
J49_O4,M19,489.92
J49_O4,M20,472.33
J49_O4,M21,486.99
J49_O4,M22,480.0
J49_O4,M23,477.75
J49_O4,M24,482.26
J49_O4,M25,471.12
J49_O4,M26,480.13
J49_O4,M27,487.42
J49_O4,M28,474.27
J49_O4,M29,478.53
J49_O4,M30,488.79
J49_O5,M35,398.57
J49_O5,M36,397.17
J49_O5,M37,398.81
J49_O5,M38,400.39
J49_O5,M39,402.64
J49_O5,M40,406.01
J49_O5,M41,399.04
J49_O5,M42,406.35
J49_O5,M43,400.67
J49_O5,M44,396.77
J49_O5,M45,403.16
J49_O5,M46,404.35
J49_O5,M47,401.16
J49_O5,M48,391.13
J49_O5,M49,393.4
J49_O6,M1,475.71
J49_O6,M2,475.65
J49_O6,M3,483.47
J49_O6,M4,470.37
J49_O6,M5,485.11
J49_O6,M6,475.31
J49_O6,M7,476.2
J49_O6,M8,480.56
J49_O6,M9,474.32
J49_O6,M10,487.69
J49_O6,M11,471.71
J49_O6,M12,478.89
J49_O6,M13,486.99
J49_O6,M14,482.32
J49_O6,M15,475.85
J49_O6,M16,478.42
J49_O6,M17,484.13
J49_O6,M18,489.47
J49_O6,M19,487.86
J49_O6,M20,476.85
J49_O6,M21,489.96
J49_O6,M22,470.07
J49_O6,M23,470.55
J49_O6,M24,486.48
J49_O6,M25,473.99
J49_O6,M26,471.22
J49_O6,M27,474.74
J49_O6,M28,478.52
J49_O6,M29,484.61
J49_O6,M30,482.49
J49_O7,M50,336.88
J49_O7,M51,350.16
J49_O7,M52,371.31
J49_O7,M53,365.75
J49_O7,M54,341.16
J49_O7,M55,374.11
J49_O7,M56,360.43
J49_O7,M57,328.12
J49_O8,M1,470.7
J49_O8,M2,473.37
J49_O8,M3,484.56
J49_O8,M4,473.67
J49_O8,M5,480.23
J49_O8,M6,471.87
J49_O8,M7,488.42
J49_O8,M8,476.88
J49_O8,M9,488.16
J49_O8,M10,488.9
J49_O8,M11,470.12
J49_O8,M12,479.28
J49_O8,M13,470.49
J49_O8,M14,488.17
J49_O8,M15,480.37
J49_O8,M16,471.5
J49_O8,M17,472.21
J49_O8,M18,477.67
J49_O8,M19,488.8
J49_O8,M20,483.86
J49_O8,M21,487.35
J49_O8,M22,477.33
J49_O8,M23,470.86
J49_O8,M24,489.49
J49_O8,M25,470.34
J49_O8,M26,488.95
J49_O8,M27,477.37
J49_O8,M28,470.2
J49_O8,M29,483.78
J49_O8,M30,489.61
J49_O9,M58,154.66
J49_O9,M59,146.61
J49_O9,M60,146.81
J49_O10,M35,401.31
J49_O10,M36,402.75
J49_O10,M37,404.79
J49_O10,M38,393.62
J49_O10,M39,409.18
J49_O10,M40,402.77
J49_O10,M41,406.94
J49_O10,M42,400.8
J49_O10,M43,398.29
J49_O10,M44,409.54
J49_O10,M45,401.64
J49_O10,M46,407.34
J49_O10,M47,409.07
J49_O10,M48,403.51
J49_O10,M49,400.98
J49_O11,M1,470.07
J49_O11,M2,470.8
J49_O11,M3,474.02
J49_O11,M4,473.72
J49_O11,M5,475.1
J49_O11,M6,476.1
J49_O11,M7,477.2
J49_O11,M8,478.41
J49_O11,M9,471.98
J49_O11,M10,470.85
J49_O11,M11,483.48
J49_O11,M12,480.75
J49_O11,M13,478.88
J49_O11,M14,482.69
J49_O11,M15,486.55
J49_O11,M16,478.55
J49_O11,M17,482.82
J49_O11,M18,489.07
J49_O11,M19,486.79
J49_O11,M20,478.52
J49_O11,M21,482.89
J49_O11,M22,473.54
J49_O11,M23,481.21
J49_O11,M24,489.63
J49_O11,M25,480.37
J49_O11,M26,488.55
J49_O11,M27,478.15
J49_O11,M28,489.98
J49_O11,M29,481.58
J49_O11,M30,470.85
J49_O12,M50,354.34
J49_O12,M51,338.73
J49_O12,M52,326.62
J49_O12,M53,366.04
J49_O12,M54,338.79
J49_O12,M55,364.83
J49_O12,M56,339.41
J49_O12,M57,334.72
J49_O13,M1,489.48
J49_O13,M2,477.23
J49_O13,M3,482.03
J49_O13,M4,482.2
J49_O13,M5,481.21
J49_O13,M6,488.29
J49_O13,M7,483.49
J49_O13,M8,478.07
J49_O13,M9,487.25
J49_O13,M10,473.62
J49_O13,M11,480.88
J49_O13,M12,489.01
J49_O13,M13,482.51
J49_O13,M14,486.34
J49_O13,M15,483.07
J49_O13,M16,486.79
J49_O13,M17,488.89
J49_O13,M18,475.46
J49_O13,M19,473.39
J49_O13,M20,479.68
J49_O13,M21,484.04
J49_O13,M22,474.54
J49_O13,M23,470.08
J49_O13,M24,476.86
J49_O13,M25,489.38
J49_O13,M26,483.9
J49_O13,M27,478.03
J49_O13,M28,473.85
J49_O13,M29,477.12
J49_O13,M30,473.4
J49_O14,M31,158.43
J49_O14,M32,161.63
J49_O14,M33,161.99
J49_O14,M34,158.66
J49_O15,M1,471.09
J49_O15,M2,476.59
J49_O15,M3,479.23
J49_O15,M4,474.1
J49_O15,M5,476.03
J49_O15,M6,474.02
J49_O15,M7,485.49
J49_O15,M8,484.25
J49_O15,M9,482.7
J49_O15,M10,477.74
J49_O15,M11,488.18
J49_O15,M12,489.39
J49_O15,M13,473.47
J49_O15,M14,474.46
J49_O15,M15,480.51
J49_O15,M16,471.83
J49_O15,M17,478.73
J49_O15,M18,481.64
J49_O15,M19,480.44
J49_O15,M20,476.62
J49_O15,M21,480.85
J49_O15,M22,489.18
J49_O15,M23,474.12
J49_O15,M24,483.1
J49_O15,M25,470.87
J49_O15,M26,471.33
J49_O15,M27,481.04
J49_O15,M28,472.1
J49_O15,M29,470.45
J49_O15,M30,473.43
J50_O1,M35,401.3
J50_O1,M36,404.07
J50_O1,M37,394.05
J50_O1,M38,403.37
J50_O1,M39,393.65
J50_O1,M40,402.27
J50_O1,M41,398.24
J50_O1,M42,403.08
J50_O1,M43,409.9
J50_O1,M44,408.76
J50_O1,M45,390.09
J50_O1,M46,407.71
J50_O1,M47,391.33
J50_O1,M48,409.06
J50_O1,M49,395.64
J50_O2,M1,477.64
J50_O2,M2,471.83
J50_O2,M3,472.25
J50_O2,M4,484.53
J50_O2,M5,488.89
J50_O2,M6,482.21
J50_O2,M7,484.32
J50_O2,M8,485.24
J50_O2,M9,475.26
J50_O2,M10,470.9
J50_O2,M11,470.04
J50_O2,M12,477.01
J50_O2,M13,474.83
J50_O2,M14,471.25
J50_O2,M15,473.59
J50_O2,M16,472.49
J50_O2,M17,488.3
J50_O2,M18,472.81
J50_O2,M19,480.75
J50_O2,M20,481.86
J50_O2,M21,480.87
J50_O2,M22,471.98
J50_O2,M23,476.38
J50_O2,M24,471.03
J50_O2,M25,477.91
J50_O2,M26,473.77
J50_O2,M27,481.23
J50_O2,M28,483.86
J50_O2,M29,480.64
J50_O2,M30,478.68
J50_O3,M35,397.75
J50_O3,M36,406.83
J50_O3,M37,394.39
J50_O3,M38,404.68
J50_O3,M39,405.15
J50_O3,M40,398.38
J50_O3,M41,395.95
J50_O3,M42,399.41
J50_O3,M43,391.86
J50_O3,M44,390.92
J50_O3,M45,392.23
J50_O3,M46,393.74
J50_O3,M47,400.08
J50_O3,M48,406.98
J50_O3,M49,394.71
J50_O4,M1,488.7
J50_O4,M2,489.1
J50_O4,M3,489.18
J50_O4,M4,486.75
J50_O4,M5,477.28
J50_O4,M6,471.45
J50_O4,M7,481.38
J50_O4,M8,481.17
J50_O4,M9,487.0
J50_O4,M10,489.92
J50_O4,M11,480.16
J50_O4,M12,476.9
J50_O4,M13,473.72
J50_O4,M14,470.1
J50_O4,M15,480.18
J50_O4,M16,481.11
J50_O4,M17,486.5
J50_O4,M18,480.09
J50_O4,M19,488.33
J50_O4,M20,482.56
J50_O4,M21,486.81
J50_O4,M22,472.97
J50_O4,M23,487.11
J50_O4,M24,483.5
J50_O4,M25,473.4
J50_O4,M26,473.8
J50_O4,M27,488.53
J50_O4,M28,470.64
J50_O4,M29,479.25
J50_O4,M30,476.27
J50_O5,M35,403.3
J50_O5,M36,406.79
J50_O5,M37,397.21
J50_O5,M38,398.54
J50_O5,M39,409.64
J50_O5,M40,405.68
J50_O5,M41,407.94
J50_O5,M42,398.78
J50_O5,M43,394.68
J50_O5,M44,398.24
J50_O5,M45,404.32
J50_O5,M46,392.19
J50_O5,M47,395.41
J50_O5,M48,390.93
J50_O5,M49,398.65
J50_O6,M1,486.55
J50_O6,M2,470.49
J50_O6,M3,483.51
J50_O6,M4,488.65
J50_O6,M5,474.74
J50_O6,M6,483.87
J50_O6,M7,489.5
J50_O6,M8,489.25
J50_O6,M9,474.7
J50_O6,M10,472.01
J50_O6,M11,472.97
J50_O6,M12,484.04
J50_O6,M13,484.52
J50_O6,M14,483.48
J50_O6,M15,476.72
J50_O6,M16,473.4
J50_O6,M17,481.62
J50_O6,M18,479.67
J50_O6,M19,484.58
J50_O6,M20,478.83
J50_O6,M21,476.77
J50_O6,M22,475.87
J50_O6,M23,474.23
J50_O6,M24,475.31
J50_O6,M25,471.9
J50_O6,M26,476.94
J50_O6,M27,470.73
J50_O6,M28,473.73
J50_O6,M29,484.94
J50_O6,M30,476.51
J50_O7,M50,358.41
J50_O7,M51,360.84
J50_O7,M52,354.06
J50_O7,M53,372.93
J50_O7,M54,326.07
J50_O7,M55,361.93
J50_O7,M56,372.94
J50_O7,M57,368.11
J50_O8,M1,473.36
J50_O8,M2,476.54
J50_O8,M3,473.45
J50_O8,M4,482.03
J50_O8,M5,484.24
J50_O8,M6,476.34
J50_O8,M7,480.79
J50_O8,M8,483.82
J50_O8,M9,478.43
J50_O8,M10,487.08
J50_O8,M11,485.43
J50_O8,M12,471.29
J50_O8,M13,482.42
J50_O8,M14,474.71
J50_O8,M15,481.15
J50_O8,M16,489.14
J50_O8,M17,487.58
J50_O8,M18,478.09
J50_O8,M19,475.83
J50_O8,M20,474.69
J50_O8,M21,480.65
J50_O8,M22,472.28
J50_O8,M23,480.99
J50_O8,M24,470.03
J50_O8,M25,476.48
J50_O8,M26,474.4
J50_O8,M27,489.42
J50_O8,M28,484.54
J50_O8,M29,476.99
J50_O8,M30,471.86
J50_O9,M58,150.17
J50_O9,M59,147.13
J50_O9,M60,150.36
J50_O10,M35,406.71
J50_O10,M36,402.32
J50_O10,M37,402.68
J50_O10,M38,400.82
J50_O10,M39,408.55
J50_O10,M40,408.64
J50_O10,M41,400.25
J50_O10,M42,396.12
J50_O10,M43,399.19
J50_O10,M44,393.73
J50_O10,M45,402.73
J50_O10,M46,400.0
J50_O10,M47,392.07
J50_O10,M48,393.95
J50_O10,M49,399.59
J50_O11,M1,487.75
J50_O11,M2,481.33
J50_O11,M3,483.63
J50_O11,M4,476.78
J50_O11,M5,481.43
J50_O11,M6,478.95
J50_O11,M7,483.18
J50_O11,M8,471.01
J50_O11,M9,479.87
J50_O11,M10,475.92
J50_O11,M11,476.52
J50_O11,M12,489.22
J50_O11,M13,473.65
J50_O11,M14,476.22
J50_O11,M15,480.2
J50_O11,M16,487.26
J50_O11,M17,478.33
J50_O11,M18,484.88
J50_O11,M19,487.13
J50_O11,M20,476.2
J50_O11,M21,477.86
J50_O11,M22,477.13
J50_O11,M23,486.66
J50_O11,M24,470.89
J50_O11,M25,476.17
J50_O11,M26,483.59
J50_O11,M27,481.31
J50_O11,M28,478.73
J50_O11,M29,480.8
J50_O11,M30,473.95
J50_O12,M50,346.54
J50_O12,M51,350.09
J50_O12,M52,370.06
J50_O12,M53,338.04
J50_O12,M54,368.39
J50_O12,M55,357.21
J50_O12,M56,326.02
J50_O12,M57,361.23
J50_O13,M1,470.71
J50_O13,M2,489.95
J50_O13,M3,487.45
J50_O13,M4,475.95
J50_O13,M5,475.15
J50_O13,M6,477.63
J50_O13,M7,477.12
J50_O13,M8,477.45
J50_O13,M9,476.37
J50_O13,M10,482.42
J50_O13,M11,473.29
J50_O13,M12,486.92
J50_O13,M13,486.25
J50_O13,M14,479.53
J50_O13,M15,487.05
J50_O13,M16,474.94
J50_O13,M17,470.35
J50_O13,M18,482.38
J50_O13,M19,479.16
J50_O13,M20,481.34
J50_O13,M21,487.99
J50_O13,M22,489.4
J50_O13,M23,482.69
J50_O13,M24,485.28
J50_O13,M25,471.68
J50_O13,M26,473.21
J50_O13,M27,484.66
J50_O13,M28,478.63
J50_O13,M29,478.92
J50_O13,M30,476.17
J50_O14,M31,160.43
J50_O14,M32,158.74
J50_O14,M33,160.51
J50_O14,M34,158.7
J50_O15,M1,471.28
J50_O15,M2,476.61
J50_O15,M3,474.62
J50_O15,M4,487.78
J50_O15,M5,471.1
J50_O15,M6,473.53
J50_O15,M7,480.97
J50_O15,M8,479.62
J50_O15,M9,470.92
J50_O15,M10,470.15
J50_O15,M11,489.76
J50_O15,M12,483.18
J50_O15,M13,477.31
J50_O15,M14,479.41
J50_O15,M15,475.33
J50_O15,M16,476.9
J50_O15,M17,482.98
J50_O15,M18,487.66
J50_O15,M19,473.68
J50_O15,M20,486.81
J50_O15,M21,472.43
J50_O15,M22,474.3
J50_O15,M23,470.74
J50_O15,M24,472.82
J50_O15,M25,488.35
J50_O15,M26,479.19
J50_O15,M27,471.55
J50_O15,M28,489.19
J50_O15,M29,487.58
J50_O15,M30,485.09
J51_O1,M35,408.67
J51_O1,M36,394.4
J51_O1,M37,406.73
J51_O1,M38,403.8
J51_O1,M39,407.4
J51_O1,M40,405.94
J51_O1,M41,396.93
J51_O1,M42,405.49
J51_O1,M43,395.25
J51_O1,M44,396.57
J51_O1,M45,392.16
J51_O1,M46,408.7
J51_O1,M47,395.82
J51_O1,M48,400.41
J51_O1,M49,397.83
J51_O2,M1,489.2
J51_O2,M2,476.7
J51_O2,M3,485.57
J51_O2,M4,487.11
J51_O2,M5,478.71
J51_O2,M6,477.56
J51_O2,M7,484.95
J51_O2,M8,488.26
J51_O2,M9,485.1
J51_O2,M10,474.54
J51_O2,M11,487.77
J51_O2,M12,477.75
J51_O2,M13,481.52
J51_O2,M14,486.63
J51_O2,M15,473.77
J51_O2,M16,485.69
J51_O2,M17,481.92
J51_O2,M18,487.87
J51_O2,M19,473.44
J51_O2,M20,478.41
J51_O2,M21,486.66
J51_O2,M22,470.38
J51_O2,M23,472.24
J51_O2,M24,489.81
J51_O2,M25,475.61
J51_O2,M26,489.51
J51_O2,M27,473.65
J51_O2,M28,477.22
